candidate_id,fold,seed,N_train,N_validation,best_iteration,effective_trees,nodes,leaves,model_ubj_bytes,elapsed_seconds,R2,RMSE,MAE,bias,negative_prediction_pct,tail_threshold,tail_RMSE,tail_MAE,tail_bias
OPTUNA_0033,1,42,15039,7152,246,247,7367,3807,413946,0.8805773999774829,0.701725359597724,1.290949730924707,0.7674367173188156,-0.5240743747742926,0.0,5.635040000000001,3.3565358831834584,2.597926814484729,-2.4651747858798703
OPTUNA_0033,2,42,22191,7158,56,57,5605,2831,229085,0.6536888999980874,0.5797819883088807,1.3008915421874976,0.7194840375289704,0.38694391802810535,0.0,3.6468000000000003,2.9271868998277957,1.426291932207246,-0.7928323402287573
OPTUNA_0033,0,84,7411,7628,137,138,3414,1776,207778,0.6374863000237383,0.5570349317416334,1.6465556153675214,0.9350583386203353,-0.5459763096302804,0.0,5.00594,4.275105539422399,2.8218660719815274,-2.0120692158920264
OPTUNA_0033,1,84,15039,7152,323,324,7714,4019,476414,1.0740917000221089,0.6931538527597142,1.3093673379003852,0.7697609203588528,-0.5269859459375518,0.0,5.635040000000001,3.428877680979112,2.641396297417806,-2.5092908671855927
OPTUNA_0033,2,84,22191,7158,72,73,6581,3327,272781,0.684505499957595,0.6125625620173898,1.2491211171782541,0.6791553760974264,0.34874453388689053,0.0,3.6468000000000003,2.769558794385344,1.3768045253913497,-0.5839242771553593
ANCHOR_COMPACT_identity,0,126,7411,7628,61,62,1618,840,96787,0.4578056000173092,0.5676776423105123,1.6266552248038597,0.9222389989890979,-0.5310787801549403,0.0,5.00594,4.254583499311269,2.7916245725610462,-1.9253436747590957
ANCHOR_COMPACT_identity,1,126,15039,7152,65,66,1836,951,106827,0.45426149998093024,0.6873410504851423,1.3217112851253974,0.7745282345378763,-0.5452903350493661,0.0,5.635040000000001,3.4461399781424102,2.6206721371307053,-2.4528892454895894
ANCHOR_COMPACT_identity,2,126,22191,7158,15,16,484,250,28007,0.34508840000489727,0.5449706141780521,1.353703277854687,0.7367205017803071,0.3607711136153275,0.0,3.6468000000000003,3.276648098481156,1.6178412711692252,-1.1086160979659865
ANCHOR_COMPACT_identity,0,168,7411,7628,68,69,1809,939,107880,0.4408625000505708,0.5623555258193849,1.6366370906120906,0.9375944654884588,-0.4978630073196808,0.0,5.00594,4.2492787635846705,2.7785090440770124,-1.8867507847564717
ANCHOR_COMPACT_identity,1,168,15039,7152,67,68,1862,965,109025,0.46841550001408905,0.6888339334494487,1.3185520580119154,0.7733989441096933,-0.5502519920100977,0.0,5.635040000000001,3.4413061851908644,2.613911526591551,-2.463815410051399
ANCHOR_COMPACT_identity,2,168,22191,7158,25,26,794,410,45117,0.3813449000008404,0.6226898574580924,1.2326875174304925,0.6640460896030981,0.2835687322797144,0.0,3.6468000000000003,2.8403903022540558,1.4758894143136516,-0.7053440162791886
OPTUNA_0033,0,126,7411,7628,271,272,3762,2017,307787,0.846699100045953,0.5747372908573881,1.6133192483025371,0.9128094663251843,-0.5660307593956388,0.0,5.00594,4.213607409934359,2.7545511272681646,-1.9546283272915708
OPTUNA_0033,1,126,15039,7152,435,436,7758,4097,551607,1.1780457000131719,0.6958404278283037,1.3036226880832056,0.7670862006282478,-0.5137233805752449,0.0,5.635040000000001,3.3981537872803766,2.5954527850129745,-2.4587795025218133
OPTUNA_0033,2,126,22191,7158,41,42,4430,2236,179275,0.5400628999923356,0.5956207653581268,1.2761395877136792,0.7018524795676553,0.351191608740122,0.0,3.6468000000000003,3.0304728966673227,1.5650492345812597,-1.1001505569908205
OPTUNA_0033,0,168,7411,7628,142,143,3473,1808,213074,0.6640029000118375,0.574277887206273,1.6141904329590613,0.9088584523195528,-0.5596299451713992,0.0,5.00594,4.216812681808623,2.7530362199642084,-2.058071782393974
OPTUNA_0033,1,168,15039,7152,365,366,7612,3989,500583,1.0939636999974027,0.6933618602667682,1.308923460062889,0.7670511793296761,-0.5269034774027423,0.0,5.635040000000001,3.4282683813696195,2.6176899264207765,-2.4747896364355886
OPTUNA_0033,2,168,22191,7158,60,61,5867,2964,240621,0.5894011000054888,0.5834708388629481,1.2951690692190168,0.6812291337310523,0.3372396010527204,0.0,3.6468000000000003,3.036771715047125,1.490142568045888,-0.7489427231080038
