candidate_id,fold,seed,N_train,N_validation,best_iteration,effective_trees,nodes,leaves,model_ubj_bytes,elapsed_seconds,R2,RMSE,MAE,bias,negative_prediction_pct,tail_threshold,tail_RMSE,tail_MAE,tail_bias
ANCHOR_BALANCED_identity,0,21,25813,4032,106,107,22055,11081,821318,0.9330396000295877,0.8401672056525535,0.6198960901287222,0.41282258582285364,0.06240877817534152,0.0,3.9690900000000005,1.2362946014785878,0.7084187637838987,-0.3501614854548238
ANCHOR_BALANCED_identity,1,21,27493,2352,105,106,22060,11083,820831,0.8414440000196919,0.7098545852741647,0.9916034053603361,0.5012558249221821,-0.025135538807113156,0.0,4.52935,2.571184964886663,1.0312509731696824,-0.7810630118370055
ANCHOR_BALANCED_identity,2,21,26989,2856,380,381,62431,31406,2374881,1.8408169000176713,0.7779791325065785,0.8061408303915358,0.4935223151894423,0.01179296621962209,0.0,4.35905,1.9032590616987748,1.102729433778616,-0.8256174980497026
ANCHOR_BALANCED_identity,3,21,26466,3379,335,336,54938,27637,2090428,1.7896937999757938,0.73411933766015,1.094511038325713,0.5206062511175319,0.027763581220805283,0.0,4.678960000000001,2.839621551375773,1.0937967845572523,-0.9411433018966541
ANCHOR_BALANCED_identity,4,21,27061,2784,582,583,96849,48716,3678413,2.6657243999652565,0.7191321510243289,0.9330947640969439,0.5224132179880553,0.11133355094395835,0.0,4.384490000000004,2.2312980906658657,0.9288351027991182,-0.3964924011326178
ANCHOR_BALANCED_identity,0,42,25813,4032,108,109,22597,11353,841062,0.8519663999904878,0.8369460529326906,0.6261113968546225,0.41445142986243566,0.061262505493096704,0.0,3.9690900000000005,1.267096535969109,0.7238325034405926,-0.33514280101568394
ANCHOR_BALANCED_identity,1,42,27493,2352,151,152,29068,14610,1089421,1.0366386999958195,0.7093131042403535,0.9925282591253035,0.5043006038397316,-0.01774581206897814,0.0,4.52935,2.5606889491921025,1.0205461191015728,-0.7160158598754365
ANCHOR_BALANCED_identity,2,42,26989,2856,402,403,66921,33662,2542072,1.9896172999870032,0.7797884795878806,0.8028493100537194,0.49274340150647256,0.005337101326667838,0.0,4.35905,1.8953645761279334,1.1033860082452946,-0.835711736377636
ANCHOR_BALANCED_identity,3,42,26466,3379,393,394,64652,32523,2458984,1.9453442000085488,0.7444642877182968,1.073007040393466,0.5169510892035024,0.03146826764531806,0.0,4.678960000000001,2.790504538125923,1.0678575016969758,-0.9147489279775225
ANCHOR_BALANCED_identity,4,42,27061,2784,337,338,54952,27645,2092218,1.7073201999883167,0.7214007384911716,0.9293187910882656,0.5210667817731561,0.11253879398576144,0.0,4.384490000000004,2.2265519415776724,0.9195113260023056,-0.37886126388973657
